step,mode,loss,angle_error(rad),distance(m),dataset(f),dataset(l),dataset(r)
4436,training,0.0070781442,0.010567281395196915,0.03445447886566477,1495,1183,1070
4437,training,0.0070781442,0.00575678609311581,0.03445447886566477,1495,1183,1070
4438,training,0.0070781442,0.021507523953914642,0.03445447886566477,1495,1183,1070
4439,training,0.0070781442,0.010358278639614582,0.027065714457387386,1495,1183,1070
4440,training,0.0070781442,0.025990203488618135,0.027065714457387386,1495,1183,1070
4441,training,0.0070781442,0.004758318886160854,0.027065714457387386,1495,1183,1070
4442,training,0.0070781442,0.009497245773673058,0.027065714457387386,1495,1183,1070
4443,training,0.0070781442,0.021507523953914642,0.027065714457387386,1495,1183,1070
4444,training,0.0070781442,0.021507523953914642,0.01952857955213065,1495,1183,1070
4445,training,0.0070781442,0.025332943070679903,0.01952857955213065,1495,1183,1070
4446,training,0.0070781442,0.039688240736722946,0.01952857955213065,1495,1183,1070
4447,training,0.0070781442,0.04123438522219658,0.01952857955213065,1495,1183,1070
4448,training,0.0070781442,0.04133118316531181,0.01952857955213065,1495,1183,1070
4449,training,0.0070781442,0.05372709780931473,0.01952857955213065,1495,1183,1070
4450,training,0.016076325,0.06324118375778198,0.011896533399084154,1496,1184,1071
4451,training,0.0046072495,0.029102526605129242,0.011896533399084154,1497,1185,1072
4452,training,0.0046072495,0.042620595544576645,0.011896533399084154,1497,1185,1072
4453,training,0.0046072495,0.0408623181283474,0.011896533399084154,1497,1185,1072
4454,training,0.0046072495,0.06478527933359146,0.011896533399084154,1497,1185,1072
4455,training,0.012759209,0.033131059259176254,0.011896533399084154,1498,1186,1073
4456,training,0.012759209,0.03347036987543106,0.009488559199558948,1498,1186,1073
4457,training,0.012759209,0.04323131404817104,0.009488559199558948,1498,1186,1073
4458,training,0.012759209,0.0550713837146759,0.009488559199558948,1498,1186,1073
4459,training,0.0032911398,0.006484610959887505,0.009488559199558948,1499,1187,1074
4460,training,0.0032911398,0.00689317099750042,0.009488559199558948,1499,1187,1074
4461,training,0.0032911398,0.004660140722990036,0.009488559199558948,1499,1187,1074
4462,training,0.0032911398,0.002128392457962036,0.013420425498409263,1499,1187,1074
4463,training,0.0032911398,0.004853662103414532,0.013420425498409263,1499,1187,1074
4464,training,0.0032911398,0.004969414323568344,0.013420425498409263,1499,1187,1074
4465,training,0.0032911398,4.1935592889789236e-05,0.013420425498409263,1499,1187,1074
4466,training,0.0032911398,0.060195254161953926,0.013420425498409263,1499,1187,1074
4467,training,0.005330818,0.06785950809717178,0.015304562404491547,1500,1188,1075
4468,training,0.004058363,0.07080089673399925,0.015304562404491547,1501,1189,1076
4469,training,0.0018107267,0.048409078270196915,0.015304562404491547,1502,1190,1077
4470,training,0.0018107267,0.07195680355653167,0.015304562404491547,1502,1190,1077
4471,training,0.010434717,0.011607402004301548,0.015304562404491547,1503,1191,1078
4472,training,0.010434717,0.024729155935347087,0.015304562404491547,1503,1191,1078
4473,training,0.010434717,0.061788407154381275,0.011595768370079555,1503,1191,1078
4474,training,0.013625611,0.057365044951438904,0.011595768370079555,1504,1192,1079
4475,training,0.0023478135,0.04212015122175217,0.011595768370079555,1505,1193,1080
4476,training,0.0023478135,0.013561798259615902,0.011595768370079555,1505,1193,1080
4477,training,0.0023478135,0.02242172509431839,0.011595768370079555,1505,1193,1080
4478,training,0.0023478135,0.014760745689272877,0.011595768370079555,1505,1193,1080
4479,training,0.0023478135,0.029232910834252834,0.0021039305448079275,1505,1193,1080
4480,training,0.0023478135,0.032910559326410294,0.0021039305448079275,1505,1193,1080
4481,training,0.0023478135,0.04208831489086151,0.0021039305448079275,1505,1193,1080
4482,training,0.0023478135,0.04208831489086151,0.0021039305448079275,1505,1193,1080
4483,training,0.0023478135,0.04728463618084788,0.0021039305448079275,1505,1193,1080
4484,training,0.0023478135,0.06065562181174755,0.005791573720067596,1505,1193,1080
4485,training,0.0050058495,0.08811423555016518,0.005791573720067596,1506,1194,1081
4486,training,0.0128707215,0.1160696018487215,0.005791573720067596,1507,1195,1082
4487,training,0.029543363,0.11834489554166794,0.005791573720067596,1508,1196,1083
4488,training,0.0031786398,0.12461088597774506,0.005791573720067596,1509,1197,1084
4489,training,0.025560487,0.09586369339376688,0.005791573720067596,1510,1197,1084
4490,training,0.014009511,0.08435306884348392,0.012159492217631719,1511,1198,1085
4491,training,0.003585644,0.09372365474700928,0.012159492217631719,1512,1198,1085
4492,training,0.001493752,0.09746616333723068,0.012159492217631719,1513,1198,1085
4493,training,0.003048727,0.0735350102186203,0.012159492217631719,1514,1198,1085
4494,training,0.0018044116,0.04775511845946312,0.012159492217631719,1515,1198,1085
4495,training,0.0018044116,0.0481097511947155,0.008727546064179024,1515,1198,1085
4496,training,0.0018044116,0.08041701093316078,0.008727546064179024,1515,1198,1085
4497,training,0.002938562,0.2312996052205563,0.008727546064179024,1515,1198,1086
4498,training,0.0076859477,0.1462546931579709,0.008727546064179024,1516,1198,1086
4499,training,0.00088305725,0.15762708615511659,0.008727546064179024,1517,1198,1086
4500,training,0.0039645587,0.14621381647884846,0.008727546064179024,1518,1198,1086
4501,training,0.006295559,0.14503233693540094,0.046760093749553214,1519,1198,1086
4502,training,0.01459901,0.15604505501687524,0.046760093749553214,1520,1198,1086
4503,training,0.0011825523,0.16622484941035506,0.046760093749553214,1521,1198,1086
4504,training,0.006662363,0.14895428903400898,0.046760093749553214,1522,1198,1086
4505,training,0.00731293,0.09403514862060547,0.046760093749553214,1523,1198,1086
4506,training,0.0054999804,0.11827632039785385,0.046760093749553214,1524,1198,1086
4507,training,0.0049925563,0.100022092461586,0.06574330385190526,1525,1198,1086
4508,training,0.02887191,0.1875279247760773,0.06574330385190526,1525,1199,1086
4509,training,0.0047970116,0.1930064745247364,0.06574330385190526,1525,1200,1086
4510,training,0.010278592,0.16007373109459877,0.06574330385190526,1525,1201,1086
4511,training,0.0044664866,0.12764883041381836,0.06574330385190526,1525,1202,1086
4512,training,0.018189488,0.13113778084516525,0.06574330385190526,1525,1203,1086
4513,training,0.008766003,0.19888277351856232,0.07577681180442879,1525,1204,1086
4514,training,0.0039719036,0.16642795503139496,0.07577681180442879,1525,1205,1086
4515,training,0.023380306,0.10112608969211578,0.07577681180442879,1525,1206,1086
4516,training,0.0045196144,0.2290518656373024,0.07577681180442879,1525,1207,1086
4517,training,0.0059716646,0.07909557223320007,0.07577681180442879,1526,1207,1086
4518,training,0.004641327,0.08859416097402573,0.07577681180442879,1527,1207,1086
4519,training,0.0026343833,0.17412737384438512,0.08446513022258355,1528,1207,1086
4520,training,0.0011894911,0.184094212949276,0.08446513022258355,1528,1208,1086
4521,training,0.0372647,0.11676692590117455,0.08446513022258355,1529,1208,1086
4522,training,0.004881129,0.09141166508197784,0.08446513022258355,1530,1208,1086
4523,training,0.005702308,0.16341863572597504,0.08446513022258355,1530,1209,1086
4524,training,0.0068293735,0.06930521130561829,0.08446513022258355,1531,1209,1086
4525,training,0.0012786186,0.0794879496097565,0.09298411347308964,1532,1209,1086
4526,training,0.00513881,0.05954781919717789,0.09298411347308964,1533,1209,1086
4527,training,0.0045172204,0.01726394146680832,0.09298411347308964,1534,1210,1087
4528,training,0.0045172204,0.032943110913038254,0.09298411347308964,1534,1210,1087
4529,training,0.0045172204,0.04050467908382417,0.09298411347308964,1534,1210,1087
4530,training,0.0045172204,0.009238980710506453,0.09298411347308964,1534,1210,1087
4531,training,0.0045172204,0.056807590648531914,0.10603732848046883,1534,1210,1087
4532,training,0.0047650277,0.014303233940154314,0.10603732848046883,1535,1211,1088
4533,training,0.0047650277,0.05816944222897291,0.10603732848046883,1535,1211,1088
4534,training,0.00567912,0.0039701722562313045,0.10603732848046883,1536,1212,1089
4535,training,0.00567912,0.02281801402568817,0.10603732848046883,1536,1212,1089
4536,training,0.00567912,0.04754915088415146,0.10603732848046883,1536,1212,1089
4537,training,0.00567912,0.05362413637340069,0.07683270357471864,1536,1212,1089
4538,training,0.006925311,0.034456570632755756,0.07683270357471864,1537,1213,1090
4539,training,0.006925311,0.004954039701260626,0.07683270357471864,1537,1213,1090
4540,training,0.006925311,0.01855816040188074,0.07683270357471864,1537,1213,1090
4541,training,0.006925311,0.02985036838799715,0.07683270357471864,1537,1213,1090
4542,training,0.006925311,0.03655694890767335,0.07683270357471864,1537,1213,1090
4543,training,0.006925311,0.04412501025944948,0.03978589607608261,1537,1213,1090
4544,training,0.006925311,0.005478984676301479,0.03978589607608261,1537,1213,1090
4545,training,0.006925311,0.007740473374724386,0.03978589607608261,1537,1213,1090
4546,training,0.006925311,0.04345098789781332,0.03978589607608261,1537,1213,1090
4547,training,0.006925311,0.025160639546811584,0.03978589607608261,1537,1213,1090
4548,training,0.006925311,0.05773474927991628,0.03978589607608261,1537,1213,1090
4549,training,0.016038269,0.02655765786767006,0.010835647978928092,1538,1214,1091
4550,training,0.016038269,0.025574956089258194,0.010835647978928092,1538,1214,1091
4551,training,0.016038269,0.008792329579591744,0.010835647978928092,1538,1214,1091
4552,training,0.016038269,0.009180612862110152,0.010835647978928092,1538,1214,1091
4553,training,0.016038269,0.009337373077869415,0.010835647978928092,1538,1214,1091
4554,training,0.016038269,0.011252064257860184,0.010835647978928092,1538,1214,1091
4555,training,0.016038269,0.02730512619018556,0.006702043246827914,1538,1214,1091
4556,training,0.016038269,0.04121295362710953,0.006702043246827914,1538,1214,1091
4557,training,0.016038269,0.009990639984607697,0.006702043246827914,1538,1214,1091
4558,training,0.016038269,0.044476918876171126,0.006702043246827914,1538,1214,1091
4559,training,0.016038269,0.015796810388565063,0.006702043246827914,1538,1214,1091
4560,training,0.016038269,0.0298328697681427,0.006702043246827914,1538,1214,1091
4561,training,0.016038269,0.008165217936038971,0.026002887727740155,1538,1214,1091
4562,training,0.016038269,0.020237997174263,0.026002887727740155,1538,1214,1091
4563,training,0.016038269,0.031246513128280626,0.026002887727740155,1538,1214,1091
4564,training,0.016038269,0.03717999905347824,0.026002887727740155,1538,1214,1091
4565,training,0.016038269,0.006015695631504059,0.026002887727740155,1538,1214,1091
4566,training,0.016038269,0.030238419771194458,0.026002887727740155,1538,1214,1091
4567,training,0.016038269,0.0010010935366153717,0.04215206041468062,1538,1214,1091
4568,training,0.016038269,0.03350108861923218,0.04215206041468062,1538,1214,1091
4569,training,0.016038269,0.013536591082811356,0.04215206041468062,1538,1214,1091
4570,training,0.016038269,0.036679707467556014,0.04215206041468062,1538,1214,1091
4571,training,0.016038269,0.04403536766767502,0.04215206041468062,1538,1214,1091
4572,training,0.016038269,0.02032288908958435,0.04215206041468062,1538,1214,1091
4573,training,0.016038269,0.034437280148267746,0.030815429708075548,1538,1214,1091
4574,training,0.016038269,0.02154663205146791,0.030815429708075548,1538,1214,1091
4575,training,0.016038269,0.04353989288210869,0.030815429708075548,1538,1214,1091
4576,training,0.016038269,0.022584691643714905,0.030815429708075548,1538,1214,1091
4577,training,0.016038269,0.05922046932391822,0.030815429708075548,1538,1214,1091
4578,training,0.0021226576,0.0324135348200798,0.030815429708075548,1539,1215,1092
4579,training,0.0021226576,0.007445374503731726,0.030815429708075548,1539,1215,1092
4580,training,0.0021226576,0.007957177236676216,0.01797934008245344,1539,1215,1092
4581,training,0.0021226576,0.039640992879867554,0.01797934008245344,1539,1215,1092
4582,training,0.0021226576,0.04134664684534073,0.01797934008245344,1539,1215,1092
4583,training,0.0021226576,0.04097595810890198,0.01797934008245344,1539,1215,1092
4584,training,0.0021226576,0.0008035395294427872,0.01797934008245344,1539,1215,1092
4585,training,0.0021226576,0.0897362120449543,0.01797934008245344,1539,1215,1092
4586,training,0.004544133,0.04087073355913162,0.01797934008245344,1540,1216,1093
4587,training,0.004544133,0.027177430689334856,0.005831033385403548,1540,1216,1093
4588,training,0.004544133,0.05581851303577423,0.005831033385403548,1540,1216,1093
4589,training,0.002428598,0.05045100674033165,0.005831033385403548,1541,1217,1094
4590,training,0.0038036478,0.11393261980265379,0.005831033385403548,1542,1217,1094
4591,training,0.0022776725,0.11371284909546375,0.005831033385403548,1543,1217,1094
4592,training,0.0024763052,0.06588120758533478,0.005831033385403548,1544,1217,1094
4593,training,0.05735019,0.11033038422465327,0.005831033385403548,1545,1217,1094
4594,training,0.030312618,0.13791815936565402,0.029561351147676083,1546,1217,1094
4595,training,0.0015612727,0.0960329994559288,0.029561351147676083,1546,1217,1095
4596,training,0.0038141857,0.08422115445137027,0.029561351147676083,1547,1217,1095
4597,training,0.0032668498,0.18148362170904875,0.029561351147676083,1548,1217,1095
4598,training,0.00938326,0.2395215928554535,0.029561351147676083,1549,1217,1095
4599,training,0.02405557,0.20215012133121488,0.029561351147676083,1550,1217,1095
4600,training,0.0035826678,0.22802932560443878,0.029561351147676083,1550,1217,1096
4601,training,0.03601554,0.19912108778953555,0.02265920899206162,1550,1217,1097
4602,training,0.008262852,0.15031789615750313,0.02265920899206162,1550,1217,1098
4603,training,0.025634099,0.17144034802913663,0.02265920899206162,1551,1217,1098
4604,training,0.008009231,0.13700775057077405,0.02265920899206162,1551,1217,1099
4605,training,0.0074418867,0.1303951442241669,0.02265920899206162,1552,1217,1099
4606,training,0.0015719803,0.0511198565363884,0.02265920899206162,1553,1217,1099
4607,training,0.008678942,0.08003778755664825,0.02265920899206162,1554,1217,1099
4608,training,0.007905098,0.03317486122250557,0.042715463264776314,1555,1218,1100
4609,training,0.007905098,0.0005296766757965157,0.042715463264776314,1555,1218,1100
4610,training,0.007905098,0.09550956636667252,0.042715463264776314,1555,1218,1100
4611,training,0.009347706,0.025333560071885586,0.042715463264776314,1556,1219,1101
4612,training,0.009347706,0.029125222004950047,0.042715463264776314,1556,1219,1101
4613,training,0.009347706,0.12850211653858423,0.042715463264776314,1556,1219,1101
4614,training,0.011724821,0.05805240571498871,0.10921990021442719,1557,1219,1101
4615,training,0.00461345,0.014373019337654114,0.10921990021442719,1558,1219,1101
4616,training,0.00461345,0.08264593780040741,0.10921990021442719,1558,1219,1101
4617,training,0.005596998,0.043952152132988004,0.10921990021442719,1559,1219,1101
4618,training,0.005596998,0.09850853681564334,0.10921990021442719,1559,1219,1101
4619,training,0.013359457,0.11709010601043701,0.10921990021442719,1560,1219,1101
4620,training,0.006694688,0.17311370559036732,0.10921990021442719,1561,1219,1101
4621,training,0.0052197007,0.1444790167734027,0.17926472761203346,1562,1219,1101
4622,training,0.009477095,0.24885103106498715,0.17926472761203346,1562,1220,1101
4623,training,0.042174093,0.26022745855152607,0.17926472761203346,1562,1221,1101
4624,training,0.0031789988,0.3044200986623764,0.17926472761203346,1562,1222,1101
4625,training,0.0015953745,0.04749324731528759,0.17926472761203346,1563,1223,1102
4626,training,0.0015953745,0.18076411820948124,0.18596990717431608,1563,1223,1102
4627,training,0.005948177,0.12060277163982391,0.18596990717431608,1564,1224,1103
4628,training,0.004957112,0.06764188408851622,0.18596990717431608,1565,1224,1103
4629,training,0.020911794,0.07278169691562653,0.18596990717431608,1566,1224,1103
4630,training,0.004951849,0.0818447396159172,0.18596990717431608,1567,1224,1103
4631,training,0.004283997,0.05204272270202637,0.18596990717431608,1568,1224,1103
4632,training,0.0029585224,0.040313720703125,0.12854800383834897,1569,1224,1103
4633,training,0.0029585224,0.06324104964733124,0.12854800383834897,1569,1224,1103
4634,training,0.0037140828,0.07969632744789121,0.12854800383834897,1570,1224,1103
4635,training,0.042065524,0.062206000089645386,0.12854800383834897,1571,1225,1104
4636,training,0.010650949,0.04733644425868988,0.12854800383834897,1572,1226,1105
4637,training,0.010650949,0.06332583725452423,0.12854800383834897,1572,1226,1105
4638,training,0.008363426,0.04312042146921158,0.07312239378873302,1573,1227,1106
4639,training,0.008363426,0.043826743960380554,0.07312239378873302,1573,1227,1106
4640,training,0.008363426,0.040495678782463074,0.07312239378873302,1573,1227,1106
4641,training,0.008363426,0.03090555965900421,0.07312239378873302,1573,1227,1106
4642,training,0.008363426,0.027470901608467102,0.07312239378873302,1573,1227,1106
4643,training,0.008363426,0.09846289455890656,0.07312239378873302,1573,1227,1106
4644,training,0.018075628,0.10483618266880512,0.015242444657209208,1574,1228,1107
4645,training,0.0066498537,0.09322373941540718,0.015242444657209208,1575,1229,1108
4646,training,0.0018849865,0.008235912770032883,0.015242444657209208,1576,1230,1109
4647,training,0.0018849865,0.040920767933130264,0.015242444657209208,1576,1230,1109
4648,training,0.0018849865,0.02515220269560814,0.015242444657209208,1576,1230,1109
4649,training,0.0018849865,0.05787779646925628,0.015242444657209208,1576,1230,1109
4650,training,0.010027798,0.03404283244162798,0.009078648305918995,1577,1231,1110
4651,training,0.010027798,0.034233507700264454,0.009078648305918995,1577,1231,1110
4652,training,0.010027798,0.022523005492985256,0.009078648305918995,1577,1231,1110
4653,training,0.010027798,0.023289968259632587,0.009078648305918995,1577,1231,1110
4654,training,0.010027798,0.009668345563113693,0.009078648305918995,1577,1231,1110
4655,training,0.010027798,0.007092366926372048,0.009078648305918995,1577,1231,1110
4656,training,0.010027798,0.007397050969302658,0.010528893069961073,1577,1231,1110
4657,training,0.010027798,0.007154251448810097,0.010528893069961073,1577,1231,1110
4658,training,0.010027798,0.02405915129929781,0.010528893069961073,1577,1231,1110
4659,training,0.010027798,0.023833264596760266,0.010528893069961073,1577,1231,1110
4660,training,0.010027798,0.008800626266747713,0.010528893069961073,1577,1231,1110
4661,training,0.010027798,0.00920508336275816,0.010528893069961073,1577,1231,1110
4662,training,0.010027798,0.008452654350548983,0.011220572691533546,1577,1231,1110
4663,training,0.010027798,0.008059347979724404,0.011220572691533546,1577,1231,1110
4664,training,0.010027798,0.008059347979724404,0.011220572691533546,1577,1231,1110
4665,training,0.010027798,0.0576315401121974,0.011220572691533546,1577,1231,1110
4666,training,0.010631573,0.04771099612116814,0.011220572691533546,1578,1232,1111
4667,training,0.010631573,0.02601887285709381,0.011220572691533546,1578,1232,1111
4668,training,0.010631573,0.024960957467556,0.013095559049751604,1578,1232,1111
4669,training,0.010631573,0.02671780437231064,0.013095559049751604,1578,1232,1111
4670,training,0.010631573,0.023005001246929162,0.013095559049751604,1578,1232,1111
4671,training,0.010631573,0.04013504460453987,0.013095559049751604,1578,1232,1111
4672,training,0.010631573,0.06332246866077185,0.013095559049751604,1578,1232,1111
4673,training,0.0059858537,0.034386634826660156,0.013095559049751604,1579,1233,1112
4674,training,0.0059858537,0.034386634826660156,0.013442680254851704,1579,1233,1112
4675,training,0.0059858537,0.03737058094702661,0.013442680254851704,1579,1233,1112
4676,training,0.0059858537,0.0541007649153471,0.013442680254851704,1579,1233,1112
4677,training,0.016844565,0.059924773406237364,0.013442680254851704,1580,1234,1113
4678,training,0.016729888,0.005297023802995682,0.013442680254851704,1581,1235,1114
4679,training,0.016729888,0.0015850011259317363,0.013442680254851704,1581,1235,1114
4680,training,0.016729888,0.0030760187655687367,0.01282415794321852,1581,1235,1114
4681,training,0.016729888,0.01310858316719532,0.01282415794321852,1581,1235,1114
4682,training,0.016729888,0.018986728973686695,0.01282415794321852,1581,1235,1114
4683,training,0.016729888,0.027075771242380142,0.01282415794321852,1581,1235,1114
4684,training,0.016729888,0.044723592698574066,0.01282415794321852,1581,1235,1114
4685,training,0.016729888,0.09952333942055702,0.01282415794321852,1581,1235,1114
4686,training,0.005665594,0.007527641952037811,0.008797727853248815,1582,1236,1115
4687,training,0.005665594,0.010892301797866807,0.008797727853248815,1582,1236,1115
4688,training,0.005665594,0.011061049997806549,0.008797727853248815,1582,1236,1115
4689,training,0.005665594,0.01189685612916945,0.008797727853248815,1582,1236,1115
4690,training,0.005665594,0.0007515810430049896,0.008797727853248815,1582,1236,1115
4691,training,0.005665594,0.013124801218509674,0.008797727853248815,1582,1236,1115
4692,training,0.005665594,0.008865464478731155,0.006903219142317355,1582,1236,1115
4693,training,0.005665594,0.03123091161251068,0.006903219142317355,1582,1236,1115
4694,training,0.005665594,0.03417421504855156,0.006903219142317355,1582,1236,1115
4695,training,0.005665594,0.048826914280653,0.006903219142317355,1582,1236,1115
4696,training,0.005665594,0.03735319897532463,0.006903219142317355,1582,1236,1115
4697,training,0.005665594,0.0595741793513298,0.006903219142317355,1582,1236,1115
4698,training,0.0051214453,0.17366996500641108,0.011020828059538867,1583,1237,1116
4699,training,0.007137203,0.12527431175112724,0.011020828059538867,1584,1238,1117
4700,training,0.0042515574,0.10636995360255241,0.011020828059538867,1585,1239,1118
4701,training,0.0076134554,0.050124192610383034,0.011020828059538867,1586,1240,1119
4702,training,0.010158704,0.11247243545949459,0.011020828059538867,1587,1241,1120
4703,training,0.003182778,0.05294261500239372,0.01043326409660538,1588,1242,1121
4704,training,0.0070723374,0.08382600732147695,0.01043326409660538,1589,1243,1122
4705,training,0.0005887258,0.09976569563150404,0.01043326409660538,1590,1244,1123
4706,training,0.0022839506,0.11856193095445633,0.01043326409660538,1591,1245,1124
4707,training,0.007884677,0.08086630422621964,0.01043326409660538,1592,1246,1125
4708,training,0.0021295573,0.06302537955343723,0.01043326409660538,1593,1247,1126
4709,training,0.005503692,0.06658211536705494,0.019610177812556348,1594,1248,1127
4710,training,0.006018683,0.08753673173487185,0.019610177812556348,1595,1249,1128
4711,training,0.0018136236,0.08529769629240036,0.019610177812556348,1596,1250,1129
4712,training,0.0018214277,0.06810487061738968,0.019610177812556348,1597,1251,1130
4713,training,0.0030898547,0.08373008109629154,0.019610177812556348,1598,1252,1131
4714,training,0.00416709,0.10085195768624544,0.019610177812556348,1599,1253,1132
4715,training,0.009085494,0.0978440372273326,0.04336650862113428,1600,1254,1133
4716,training,0.0016170527,0.09759913198649885,0.04336650862113428,1601,1255,1134
4717,training,0.0069371946,0.0745196994394064,0.04336650862113428,1602,1255,1134
4718,training,0.0024877277,0.07406191900372504,0.04336650862113428,1603,1255,1134
4719,training,0.004652974,0.0872674360871315,0.04336650862113428,1604,1255,1134
4720,training,0.004049022,0.12084920331835747,0.04336650862113428,1605,1256,1135
4721,training,0.0030111542,0.12170935422182083,0.06043125381006681,1606,1257,1136
4722,training,0.0039815195,0.13584832847118378,0.06043125381006681,1607,1258,1137
4723,training,0.0015866283,0.11585898976773024,0.06043125381006681,1608,1258,1137
4724,training,0.0024735813,0.12801901809871197,0.06043125381006681,1609,1258,1137
4725,training,0.010213107,0.1231347369030118,0.06043125381006681,1610,1258,1137
4726,training,0.0022378485,0.10321326553821564,0.06043125381006681,1611,1258,1137
4727,training,0.0034634934,0.12441334407776597,0.08250284798850048,1612,1258,1137
4728,training,0.011839877,0.11803416069597006,0.08250284798850048,1613,1258,1137
4729,training,0.003612046,0.1007622666656971,0.08250284798850048,1614,1258,1137
4730,training,0.0029790038,0.09854386001825333,0.08250284798850048,1615,1258,1137
4731,training,0.009619065,0.10478257015347481,0.08250284798850048,1616,1258,1137
4732,training,0.008188828,0.07320664823055267,0.08250284798850048,1617,1258,1137
4733,training,0.0017740318,0.07445315644145012,0.10191123100275228,1618,1258,1137
4734,training,0.0032465698,0.0917564742267132,0.10191123100275228,1619,1258,1137
4735,training,0.0015071804,0.08368639647960663,0.10191123100275228,1620,1259,1138
4736,training,0.0025112822,0.10074793547391891,0.10191123100275228,1621,1260,1139
4737,training,0.008313124,0.11078193411231041,0.10191123100275228,1622,1261,1140
4738,training,0.0021417793,0.09454227983951569,0.10191123100275228,1623,1262,1141
4739,training,0.020863904,0.09576144069433212,0.102350664089871,1624,1263,1142
4740,training,0.0014742679,0.0099031375721097,0.102350664089871,1625,1264,1143
4741,training,0.0014742679,0.015026832930743694,0.102350664089871,1625,1264,1143
4742,training,0.0014742679,0.0039149178192019445,0.102350664089871,1625,1264,1143
4743,training,0.0014742679,0.00712925847619772,0.102350664089871,1625,1264,1143
4744,training,0.0014742679,0.00712925847619772,0.102350664089871,1625,1264,1143
4745,training,0.0014742679,0.01737374532967806,0.08521949217716536,1625,1264,1143
4746,training,0.0014742679,0.018566315062344074,0.08521949217716536,1625,1264,1143
4747,training,0.0014742679,0.020240110345184806,0.08521949217716536,1625,1264,1143
4748,training,0.0014742679,0.021318788640201092,0.08521949217716536,1625,1264,1143
4749,training,0.0014742679,0.006157576688565314,0.08521949217716536,1625,1264,1143
4750,training,0.0014742679,0.0163147933781147,0.08521949217716536,1625,1264,1143
4751,training,0.0014742679,0.016618882305920124,0.05390212031614953,1625,1264,1143
4752,training,0.0014742679,0.02686022687703371,0.05390212031614953,1625,1264,1143
4753,training,0.0014742679,0.035451014526188374,0.05390212031614953,1625,1264,1143
4754,training,0.0014742679,0.027496972121298313,0.05390212031614953,1625,1264,1143
4755,training,0.0014742679,0.03838700335472822,0.05390212031614953,1625,1264,1143
4756,training,0.0014742679,0.04007631819695234,0.05390212031614953,1625,1264,1143
4757,training,0.0014742679,0.08391188737004995,0.014870863641811305,1625,1264,1143
4758,training,0.0099096345,0.0552723677828908,0.014870863641811305,1626,1265,1144
4759,training,0.004534819,0.049669913947582245,0.014870863641811305,1627,1266,1145
4760,training,0.004534819,0.03883890062570572,0.014870863641811305,1627,1266,1145
4761,training,0.004534819,0.04261081665754318,0.014870863641811305,1627,1266,1145
4762,training,0.004534819,0.041999764740467085,0.014870863641811305,1627,1266,1145
4763,training,0.004534819,0.028472110629081726,0.012321803855644282,1627,1266,1145
4764,training,0.004534819,0.03468010574579239,0.012321803855644282,1627,1266,1145
4765,training,0.004534819,0.029218658804893494,0.012321803855644282,1627,1266,1145
4766,training,0.004534819,0.024744492024183273,0.012321803855644282,1627,1266,1145
4767,training,0.004534819,0.023933991789817817,0.012321803855644282,1627,1266,1145
4768,training,0.004534819,0.01282532885670662,0.012321803855644282,1627,1266,1145
4769,training,0.004534819,0.0168207585811615,0.015500581552349063,1627,1266,1145
4770,training,0.004534819,0.013274479657411575,0.015500581552349063,1627,1266,1145
4771,training,0.004534819,0.0007890872657299042,0.015500581552349063,1627,1266,1145
4772,training,0.004534819,0.002096641808748252,0.015500581552349063,1627,1266,1145
4773,training,0.004534819,0.01811167597770691,0.015500581552349063,1627,1266,1145
4774,training,0.004534819,0.013271307572722435,0.015654727626511267,1627,1266,1145
4775,training,0.004534819,0.015313953161239624,0.015654727626511267,1627,1266,1145
4776,training,0.004534819,0.02274301741272211,0.015654727626511267,1627,1266,1145
4777,training,0.004534819,0.030170544516295195,0.015654727626511267,1627,1266,1145
4778,training,0.004534819,0.04963475838303566,0.015654727626511267,1627,1266,1145
4779,training,0.004534819,0.04539066180586815,0.015654727626511267,1627,1266,1145
4780,training,0.004534819,0.058082422241568565,0.010792981884301833,1627,1266,1145
4781,training,0.0012847246,0.0508081242442131,0.010792981884301833,1628,1267,1146
4782,training,0.0050112344,0.03643060475587845,0.010792981884301833,1629,1268,1147
4783,training,0.0050112344,0.05118894390761852,0.010792981884301833,1629,1268,1147
4784,training,0.00981586,0.015379739925265309,0.010792981884301833,1630,1269,1148
4785,training,0.00981586,0.02021938655525446,0.010792981884301833,1630,1269,1148
4786,training,0.00981586,0.035410262644290924,0.01075177279473775,1630,1269,1148
4787,training,0.00981586,0.035410262644290924,0.01075177279473775,1630,1269,1148
4788,training,0.00981586,0.03863151324912906,0.01075177279473775,1630,1269,1148
4789,training,0.00981586,0.04321638634428382,0.01075177279473775,1630,1269,1148
4790,training,0.00981586,0.050035152584314346,0.01075177279473775,1630,1269,1148
4791,training,0.007105604,0.06354313716292381,0.01075177279473775,1631,1270,1149
4792,training,0.0037456246,0.1366601437330246,0.003022110308037741,1632,1271,1150
4793,training,0.005414106,0.04727104306221008,0.003022110308037741,1633,1272,1151
4794,training,0.005414106,0.03621724620461463,0.003022110308037741,1633,1272,1151
4795,training,0.005414106,0.03324281796813012,0.003022110308037741,1633,1272,1151
4796,training,0.005414106,0.061337552964687334,0.003022110308037741,1633,1272,1151
4797,training,0.006060983,0.09367902297526598,0.003022110308037741,1634,1273,1152
4798,training,0.0033183168,0.057010023854672895,0.012025250553950782,1635,1274,1153
