step,mode,loss,angle_error(rad),distance(m),dataset(f),dataset(l),dataset(r)
2029,training,0.003316793,0.005215261131525047,0.004063211056638243,677,582,526
2030,training,0.003316793,0.00491119921207428,0.004063211056638243,677,582,526
2031,training,0.003316793,0.008938826620578766,0.007057499598758132,677,582,526
2032,training,0.003316793,0.023779246956109997,0.007057499598758132,677,582,526
2033,training,0.003316793,0.01596508175134658,0.007057499598758132,677,582,526
2034,training,0.003316793,0.023283455520868305,0.007057499598758132,677,582,526
2035,training,0.003316793,0.039603859186172485,0.007057499598758132,677,582,526
2036,training,0.003316793,0.042090773582458496,0.010238470969354114,677,582,526
2037,training,0.003316793,0.051547836512327194,0.010238470969354114,677,582,526
2038,training,0.008278544,0.040883410722017295,0.010238470969354114,678,583,527
2039,training,0.008278544,0.06568576209247112,0.010238470969354114,678,583,527
2040,training,0.027107606,0.03604976646602154,0.010238470969354114,679,584,528
2041,training,0.027107606,0.014370492775924504,0.010238470969354114,679,584,528
2042,training,0.027107606,0.01592787727713585,0.013687627050509977,679,584,528
2043,training,0.027107606,0.01592787727713585,0.013687627050509977,679,584,528
2044,training,0.027107606,0.022976864594966173,0.013687627050509977,679,584,528
2045,training,0.027107606,0.022056270856410265,0.013687627050509977,679,584,528
2046,training,0.027107606,0.03254792466759682,0.013687627050509977,679,584,528
2047,training,0.027107606,0.05433110520243644,0.013687627050509977,679,584,528
2048,training,0.012175608,0.008581381291151043,0.022844644543946194,680,585,529
2049,training,0.012175608,0.010827343910932544,0.022844644543946194,680,585,529
2050,training,0.012175608,0.020903930068016045,0.022844644543946194,680,585,529
2051,training,0.012175608,0.010542502626776699,0.022844644543946194,680,585,529
2052,training,0.012175608,0.021387919783592217,0.022844644543946194,680,585,529
2053,training,0.012175608,0.021782860159873962,0.022844644543946194,680,585,529
2054,training,0.012175608,0.014265468344092366,0.024118180597908864,680,585,529
2055,training,0.012175608,0.021333619952201843,0.024118180597908864,680,585,529
2056,training,0.012175608,0.024598166346549995,0.024118180597908864,680,585,529
2057,training,0.012175608,0.021281644701957703,0.024118180597908864,680,585,529
2058,training,0.012175608,0.022310376167297363,0.024118180597908864,680,585,529
2059,training,0.012175608,0.012869542464613914,0.024118180597908864,680,585,529
2060,training,0.012175608,0.021724909543991082,0.022623032077251352,680,585,529
2061,training,0.012175608,0.007854094728827477,0.022623032077251352,680,585,529
2062,training,0.012175608,0.007895385846495628,0.022623032077251352,680,585,529
2063,training,0.012175608,0.006145825609564785,0.022623032077251352,680,585,529
2064,training,0.012175608,0.010322144255042073,0.022623032077251352,680,585,529
2065,training,0.012175608,0.005498936399817467,0.022623032077251352,680,585,529
2066,training,0.012175608,0.006559690460562706,0.03703920267588803,680,585,529
2067,training,0.012175608,0.0005601737648248672,0.03703920267588803,680,585,529
2068,training,0.012175608,0.039367806166410446,0.03703920267588803,680,585,529
2069,training,0.012175608,0.04096249863505364,0.03703920267588803,680,585,529
2070,training,0.012175608,0.039053451269865036,0.03703920267588803,680,585,529
2071,training,0.012175608,0.0396677665412426,0.03703920267588803,680,585,529
2072,training,0.012175608,0.04152969643473625,0.04342614890824391,680,585,529
2073,training,0.012175608,0.03984103724360466,0.04342614890824391,680,585,529
2074,training,0.012175608,0.02539782226085663,0.04342614890824391,680,585,529
2075,training,0.012175608,0.02445115149021148,0.04342614890824391,680,585,529
2076,training,0.012175608,0.02407453954219818,0.04342614890824391,680,585,529
2077,training,0.012175608,0.0139272715896368,0.04342614890824391,680,585,529
2078,training,0.012175608,0.02465854585170746,0.03618656605448732,680,585,529
2079,training,0.012175608,0.007941534742712975,0.03618656605448732,680,585,529
2080,training,0.012175608,0.01547848246991634,0.03618656605448732,680,585,529
2081,training,0.012175608,0.008130451664328575,0.03618656605448732,680,585,529
2082,training,0.012175608,0.008713176473975185,0.03618656605448732,680,585,529
2083,training,0.012175608,0.007935439702123404,0.03618656605448732,680,585,529
2084,training,0.012175608,0.007957239635288715,0.02759812689492174,680,585,529
2085,training,0.012175608,0.014295287430286407,0.02759812689492174,680,585,529
2086,training,0.012175608,0.014295287430286407,0.02759812689492174,680,585,529
2087,training,0.012175608,0.007929643616080284,0.02759812689492174,680,585,529
2088,training,0.012175608,0.07395991683006287,0.02759812689492174,680,585,529
2089,training,0.007992679,0.04101644456386566,0.02759812689492174,681,586,530
2090,training,0.007992679,0.041461557149887085,0.015242977666851289,681,586,530
2091,training,0.007992679,0.05593155324459076,0.015242977666851289,681,586,530
2092,training,0.011175136,0.06485342606902122,0.015242977666851289,682,587,531
2093,training,0.008224139,0.06609329394996166,0.015242977666851289,683,588,532
2094,training,0.0030009137,0.07341528311371805,0.015242977666851289,684,589,533
2095,training,0.0053912913,0.08432378992438316,0.015242977666851289,685,590,534
2096,training,0.0011239055,0.08882117085158825,0.0110394112297167,686,591,535
2097,training,0.0032512662,0.036215141415595994,0.0110394112297167,687,592,536
2098,training,0.0032512662,0.03783516585826875,0.0110394112297167,687,592,536
2099,training,0.0032512662,0.039304547011852264,0.0110394112297167,687,592,536
2100,training,0.0032512662,0.023999929428100572,0.0110394112297167,687,592,536
2101,training,0.0032512662,0.02361227571964264,0.0110394112297167,687,592,536
2102,training,0.0032512662,0.02418428659439087,0.003462291431548107,687,592,536
2103,training,0.0032512662,0.010538399219512933,0.003462291431548107,687,592,536
2104,training,0.0032512662,0.008312765508890145,0.003462291431548107,687,592,536
2105,training,0.0032512662,0.008380535989999771,0.003462291431548107,687,592,536
2106,training,0.0032512662,0.00829436257481575,0.003462291431548107,687,592,536
2107,training,0.0032512662,0.006812218576669693,0.002401268452014992,687,592,536
2108,training,0.0032512662,0.012602049857378013,0.002401268452014992,687,592,536
2109,training,0.0032512662,0.02280826866626739,0.002401268452014992,687,592,536
2110,training,0.0032512662,0.03910222044214606,0.002401268452014992,687,592,536
2111,training,0.0032512662,0.04651796072721481,0.002401268452014992,687,592,536
2112,training,0.0032512662,0.04651796072721481,0.0014562181921589819,687,592,536
2113,training,0.0032512662,0.05796969588845968,0.0014562181921589819,687,592,536
2114,training,0.0033515093,0.11237465776503086,0.0014562181921589819,688,593,537
2115,training,0.0066115563,0.1294250339269638,0.0014562181921589819,689,594,538
2116,training,0.0009517531,0.12617332860827446,0.0014562181921589819,690,595,539
2117,training,0.028037885,0.15070951730012894,0.0014562181921589819,691,596,540
2118,training,0.0015409116,0.11768529284745455,0.015128082630736785,692,596,540
2119,training,0.022872629,0.1303179683163762,0.015128082630736785,693,596,540
2120,training,0.006143835,0.14212939515709877,0.015128082630736785,694,596,540
2121,training,0.0010681046,0.07374261878430845,0.015128082630736785,695,597,541
2122,training,0.00445099,0.17916890233755112,0.015128082630736785,696,598,542
2123,training,0.0069514713,0.1778613105416298,0.015128082630736785,697,599,543
2124,training,0.003649618,0.1065577259287238,0.036596462653629175,698,599,543
2125,training,0.011468055,0.13374591805040836,0.036596462653629175,699,599,543
2126,training,0.013828209,0.15561629459261891,0.036596462653629175,700,599,543
2127,training,0.0077368873,0.13858681358397007,0.036596462653629175,701,599,543
2128,training,0.01811077,0.1215620655566454,0.036596462653629175,702,599,543
2129,training,0.008630558,0.09869787842035294,0.036596462653629175,703,599,543
2130,training,0.027874634,0.10747829079627988,0.07913780099524115,704,599,543
2131,training,0.0041890508,0.12050852552056313,0.07913780099524115,705,599,543
2132,training,0.022726374,0.08911990746855736,0.07913780099524115,706,599,543
2133,training,0.05352649,0.0679449737071991,0.07913780099524115,707,599,543
2134,training,0.005267408,0.1412076484411955,0.07913780099524115,708,599,543
2135,training,0.054726653,0.17125769704580304,0.07913780099524115,709,599,543
2136,training,0.018181158,0.18514047563076022,0.10967030032228162,710,599,543
2137,training,0.017268706,0.2206443026661873,0.10967030032228162,711,599,543
2138,training,0.015834607,0.21450617164373398,0.10967030032228162,712,599,543
2139,training,0.0019706013,0.2086034789681435,0.10967030032228162,713,599,543
2140,training,0.0031455301,0.19606541842222214,0.10967030032228162,714,599,543
2141,training,0.0038893737,0.15486439317464828,0.10967030032228162,715,600,544
2142,training,0.008180041,0.13157211244106293,0.10316184537056142,716,601,545
2143,training,0.0058412906,0.16955667734146118,0.10316184537056142,717,602,546
2144,training,0.008125463,0.17526424303650856,0.10316184537056142,718,603,547
2145,training,0.0035380176,0.2398243248462677,0.10316184537056142,719,603,547
2146,training,0.008336762,0.21117328852415085,0.10316184537056142,720,604,548
2147,training,0.004092965,0.19877929985523224,0.10316184537056142,721,605,549
2148,training,0.011008023,0.10762172937393188,0.0682018810947828,722,606,550
2149,training,0.0069760424,0.16970669222064316,0.0682018810947828,723,607,551
2150,training,0.007877876,0.1912698708474636,0.0682018810947828,724,608,552
2151,training,0.003463684,0.19721879810094833,0.0682018810947828,725,609,553
2152,training,0.011347104,0.1377175021916628,0.0682018810947828,726,610,554
2153,training,0.009095076,0.10888500697910786,0.0682018810947828,727,611,555
2154,training,0.016377077,0.11750436201691628,0.03410920149168117,728,612,556
2155,training,0.014320327,0.12228880822658539,0.03410920149168117,729,613,557
2156,training,0.0073029255,0.10306821018457414,0.03410920149168117,730,614,558
2157,training,0.016956966,0.026179786771535873,0.03410920149168117,731,615,559
2158,training,0.016956966,0.10965775512158871,0.03410920149168117,731,615,559
2159,training,0.005098398,0.09704690054059029,0.020729235464312178,732,616,560
2160,training,0.005582878,0.013780131936073303,0.020729235464312178,733,617,561
2161,training,0.005582878,0.025608789175748825,0.020729235464312178,733,617,561
2162,training,0.005582878,0.023144181817769997,0.020729235464312178,733,617,561
2163,training,0.005582878,0.025968443602323532,0.020729235464312178,733,617,561
2164,training,0.005582878,0.021361034363508224,0.020729235464312178,733,617,561
2165,training,0.005582878,0.00938163697719574,0.0214898965723446,733,617,561
2166,training,0.005582878,0.005391642451286323,0.0214898965723446,733,617,561
2167,training,0.005582878,0.03880148008465767,0.0214898965723446,733,617,561
2168,training,0.005582878,0.030477996915578842,0.0214898965723446,733,617,561
2169,training,0.005582878,0.02262912318110466,0.0214898965723446,733,617,561
2170,training,0.005582878,0.00844930112361908,0.0214898965723446,733,617,561
2171,training,0.005582878,0.009237805381417274,0.00496566134417976,733,617,561
2172,training,0.005582878,0.006972476840019226,0.00496566134417976,733,617,561
2173,training,0.005582878,0.0018025413155555725,0.00496566134417976,733,617,561
2174,training,0.005582878,0.007884779945015907,0.00496566134417976,733,617,561
2175,training,0.005582878,0.024411057122051716,0.00496566134417976,733,617,561
2176,training,0.005582878,0.03794119879603386,0.00496566134417976,733,617,561
2177,training,0.005582878,0.039943635230883956,0.01206489004405783,733,617,561
2178,training,0.005582878,0.058729344978928566,0.01206489004405783,733,617,561
2179,training,0.008793753,0.06585418060421944,0.01206489004405783,734,618,562
2180,training,0.04793782,0.025535566732287414,0.01206489004405783,735,619,563
2181,training,0.04793782,0.03771077282726765,0.01206489004405783,735,619,563
2182,training,0.04793782,0.03839291073381901,0.01206489004405783,735,619,563
2183,training,0.04793782,0.040981495752930655,0.010442214790985031,735,619,563
2184,training,0.04793782,0.04197896458208561,0.010442214790985031,735,619,563
2185,training,0.04793782,0.03913255967199804,0.010442214790985031,735,619,563
2186,training,0.04793782,0.04691346921026707,0.010442214790985031,735,619,563
2187,training,0.04793782,0.03924396075308323,0.010442214790985031,735,619,563
2188,training,0.04793782,0.040904531255364404,0.010442214790985031,735,619,563
2189,training,0.04793782,0.03749457933008671,0.012783500203939336,735,619,563
2190,training,0.04793782,0.039729380980133996,0.012783500203939336,735,619,563
2191,training,0.04793782,0.04152568615972996,0.012783500203939336,735,619,563
2192,training,0.04793782,0.03981857933104037,0.012783500203939336,735,619,563
2193,training,0.04793782,0.040392512455582605,0.012783500203939336,735,619,563
2194,training,0.04793782,0.026744602248072624,0.012783500203939336,735,619,563
2195,training,0.04793782,0.024170728400349617,0.0034578960180233027,735,619,563
2196,training,0.04793782,0.023631514981389046,0.0034578960180233027,735,619,563
2197,training,0.04793782,0.02449041791260243,0.0034578960180233027,735,619,563
2198,training,0.04793782,0.024828078225255013,0.0034578960180233027,735,619,563
2199,training,0.04793782,0.01605224795639515,0.0034578960180233027,735,619,563
2200,training,0.04793782,0.025032045319676392,0.0019199952059628313,735,619,563
2201,training,0.04793782,0.008907502517104149,0.0019199952059628313,735,619,563
2202,training,0.04793782,0.008722608909010887,0.0019199952059628313,735,619,563
2203,training,0.04793782,0.009231990203261375,0.0019199952059628313,735,619,563
2204,training,0.04793782,0.0026300624012947117,0.0019199952059628313,735,619,563
2205,training,0.04793782,0.006541255861520767,0.002940383403075975,735,619,563
2206,training,0.04793782,0.007405895739793774,0.002940383403075975,735,619,563
2207,training,0.04793782,0.003748703747987747,0.002940383403075975,735,619,563
2208,training,0.04793782,0.022226078901439905,0.002940383403075975,735,619,563
2209,training,0.04793782,0.02500801347196102,0.002940383403075975,735,619,563
2210,training,0.04793782,0.024034662754274905,0.002940383403075975,735,619,563
2211,training,0.04793782,0.038228461518883705,0.01057740897516422,735,619,563
2212,training,0.04793782,0.04656783677637577,0.01057740897516422,735,619,563
2213,training,0.04793782,0.05418029800057411,0.01057740897516422,735,619,563
2214,training,0.0066407127,0.03273823857307434,0.01057740897516422,736,620,564
2215,training,0.0066407127,0.021169893443584442,0.01057740897516422,736,620,564
2216,training,0.0066407127,0.04590243473649025,0.01057740897516422,736,620,564
2217,training,0.0066407127,0.01600442081689834,0.015436177988646849,736,620,564
2218,training,0.0066407127,0.06427009403705597,0.015436177988646849,736,620,564
2219,training,0.024799451,0.01726385299116373,0.015436177988646849,737,621,565
2220,training,0.024799451,0.021911868825554848,0.015436177988646849,737,621,565
2221,training,0.024799451,0.026487889233976603,0.015436177988646849,737,621,565
2222,training,0.024799451,0.024198429193347692,0.015436177988646849,737,621,565
2223,training,0.024799451,0.04315045289695263,0.011572081794579336,737,621,565
2224,training,0.024799451,0.04223307780921459,0.011572081794579336,737,621,565
2225,training,0.024799451,0.04172158055007458,0.011572081794579336,737,621,565
2226,training,0.024799451,0.0580048207193613,0.011572081794579336,737,621,565
2227,training,0.0031924353,0.03246806003153324,0.011572081794579336,738,622,566
2228,training,0.0031924353,0.03150052763521671,0.011572081794579336,738,622,566
2229,training,0.0031924353,0.04098926298320293,0.027274813298821195,738,622,566
2230,training,0.0031924353,0.03900389187037945,0.027274813298821195,738,622,566
2231,training,0.0031924353,0.041125917807221406,0.027274813298821195,738,622,566
2232,training,0.0031924353,0.040875984355807304,0.027274813298821195,738,622,566
2233,training,0.0031924353,0.04598684422671795,0.027274813298821195,738,622,566
2234,training,0.0031924353,0.041109127923846245,0.027274813298821195,738,622,566
2235,training,0.0031924353,0.04023621790111065,0.022665362796550594,738,622,566
2236,training,0.0031924353,0.0410671066492796,0.022665362796550594,738,622,566
2237,training,0.0031924353,0.0035612937062978745,0.022665362796550594,738,622,566
2238,training,0.0031924353,0.0042554959654808044,0.022665362796550594,738,622,566
2239,training,0.0031924353,0.0035612937062978745,0.022665362796550594,738,622,566
2240,training,0.0031924353,0.0035612937062978745,0.022665362796550594,738,622,566
2241,training,0.0031924353,0.04155501164495945,0.022375863114301144,738,622,566
2242,training,0.0031924353,0.04074865020811558,0.022375863114301144,738,622,566
2243,training,0.0031924353,0.09394403360784052,0.022375863114301144,738,622,566
2244,training,0.006821327,0.12181445211172102,0.022375863114301144,739,623,567
2245,training,0.0010117834,0.19192583486437798,0.022375863114301144,740,624,568
2246,training,0.008933916,0.16631882637739182,0.022375863114301144,741,625,569
2247,training,0.0033635357,0.10871832072734833,0.028912433334270883,742,626,570
2248,training,0.001729339,0.0656108409166336,0.028912433334270883,743,627,571
2249,training,0.0020331086,0.0984048955142498,0.028912433334270883,744,628,572
2250,training,0.001128341,0.15353690460324287,0.028912433334270883,745,629,573
2251,training,0.0061749113,0.18664806568995118,0.028912433334270883,746,630,574
2252,training,0.002933134,0.19303258135914803,0.028912433334270883,747,631,575
2253,training,0.002506611,0.2158370465040207,0.07213820759410376,748,632,576
2254,training,0.004277975,0.1644763257354498,0.07213820759410376,749,633,577
2255,training,0.0051081046,0.2597482278943062,0.07213820759410376,750,634,578
2256,training,0.0032629503,0.2006158083677292,0.07213820759410376,751,635,579
2257,training,0.0013542979,0.14637205377221107,0.07213820759410376,752,636,580
2258,training,0.0071648248,0.18034157156944278,0.07213820759410376,753,636,580
2259,training,0.020550095,0.20437374711036682,0.1326440463808157,754,637,581
2260,training,0.007970404,0.19792035594582558,0.1326440463808157,755,638,582
2261,training,0.00415121,0.1657773070037365,0.1326440463808157,756,639,583
2262,training,0.002272696,0.18280284851789474,0.1326440463808157,757,640,584
2263,training,0.0064071408,0.18582483381032944,0.1326440463808157,758,641,585
2264,training,0.0029184003,0.10935361497104168,0.1326440463808157,759,642,586
2265,training,0.006270847,0.12010942958295345,0.15072606897974483,760,643,587
2266,training,0.006454927,0.07541097700595856,0.15072606897974483,761,644,588
2267,training,0.0021415306,0.09592844918370247,0.15072606897974483,762,645,589
2268,training,0.0021238478,0.16272004693746567,0.15072606897974483,762,646,589
2269,training,0.08918942,0.1871913522481919,0.15072606897974483,762,647,589
2270,training,0.0025899056,0.20589402690529823,0.15072606897974483,762,648,589
2271,training,0.0027310718,0.10642778128385541,0.10343445236104515,762,649,589
2272,training,0.003882576,0.0035616010427475253,0.10343445236104515,762,650,589
2273,training,0.003882576,0.03906182944774628,0.10343445236104515,762,650,589
2274,training,0.003882576,0.037955060601234464,0.10343445236104515,762,650,589
2275,training,0.003882576,0.02740396559238431,0.10343445236104515,762,650,589
2276,training,0.003882576,0.03621558845043185,0.1432308627085542,762,650,589
2277,training,0.003882576,0.03496219217777252,0.1432308627085542,762,650,589
2278,training,0.003882576,0.036655813455581665,0.1432308627085542,762,650,589
2279,training,0.003882576,0.017915785312652588,0.1432308627085542,762,650,589
2280,training,0.003882576,0.04407317936420441,0.1432308627085542,762,650,589
2281,training,0.003882576,0.06918595731258392,0.1432308627085542,762,650,589
2282,training,0.009137651,0.22751811146736145,0.13951770796214125,763,650,589
2283,training,0.008269077,0.20676450431346893,0.13951770796214125,764,650,589
2284,training,0.0060040914,0.14617818593978882,0.13951770796214125,765,650,589
2285,training,0.005380296,0.11001323163509369,0.13951770796214125,766,650,589
2286,training,0.004322263,0.06782147288322447,0.13951770796214125,767,650,589
2287,training,0.003380518,0.05279314517974851,0.13951770796214125,768,650,589
2288,training,0.0088511985,0.040098175406455994,0.11704339671421547,769,650,589
2289,training,0.0088511985,0.05654463171958922,0.11704339671421547,769,650,589
2290,training,0.006332576,0.05178992450237274,0.11704339671421547,770,651,590
2291,training,0.010728474,0.018560543656349182,0.11704339671421547,771,651,590
2292,training,0.010728474,0.032513931393623366,0.11704339671421547,771,651,590
2293,training,0.010728474,0.045481532812118516,0.11704339671421547,771,651,590
2294,training,0.010728474,0.040864549577236176,0.07481917570023541,771,651,590
2295,training,0.010728474,0.0648692175745964,0.07481917570023541,771,651,590
2296,training,0.006077801,0.13344743847846985,0.07481917570023541,772,652,591
2297,training,0.0024411802,0.15137694031000137,0.07481917570023541,773,653,592
2298,training,0.005375451,0.224459707736969,0.07481917570023541,774,654,593
2299,training,0.0014404574,0.19643381983041763,0.07481917570023541,775,654,593
2300,training,0.006304931,0.23159687221050262,0.05324005496452324,776,654,593
2301,training,0.011685746,0.24106307327747345,0.05324005496452324,777,655,594
2302,training,0.007623422,0.22499323822557926,0.05324005496452324,778,656,595
2303,training,0.0099353995,0.00617431104183197,0.05324005496452324,778,657,595
2304,training,0.0099353995,0.0023447424173355103,0.05324005496452324,778,657,595
2305,training,0.0099353995,0.026418626308441134,0.05324005496452324,778,657,595
2306,training,0.0099353995,0.06275512278079987,0.0065062625097339856,778,657,595
2307,training,0.019134494,0.04066002368927005,0.0065062625097339856,779,657,595
2308,training,0.019134494,0.0023459941148757657,0.0065062625097339856,779,657,595
2309,training,0.019134494,0.00803618878126143,0.0065062625097339856,779,657,595
2310,training,0.019134494,0.008960247039794922,0.0065062625097339856,779,657,595
2311,training,0.019134494,0.04156465828418732,0.0065062625097339856,779,657,595
2312,training,0.019134494,0.06914868950843811,0.023740472431835014,779,657,595
2313,training,0.00987117,0.0054814741015434265,0.023740472431835014,780,658,596
2314,training,0.00987117,0.034682951867580414,0.023740472431835014,780,658,596
2315,training,0.00987117,0.052928170189261436,0.023740472431835014,780,658,596
2316,training,0.002857733,0.013121208176016808,0.023740472431835014,781,659,597
2317,training,0.002857733,0.001279762014746666,0.023740472431835014,781,659,597
2318,training,0.002857733,0.018968452233821154,0.014925051868859271,781,659,597
2319,training,0.002857733,0.009918385650962591,0.014925051868859271,781,659,597
2320,training,0.002857733,0.00614766962826252,0.014925051868859271,781,659,597
2321,training,0.002857733,0.01894963113591075,0.014925051868859271,781,659,597
2322,training,0.002857733,0.01740318164229393,0.014925051868859271,781,659,597
2323,training,0.002857733,0.001924300566315651,0.014925051868859271,781,659,597
2324,training,0.002857733,0.015004988759756088,0.006794529907411651,781,659,597
2325,training,0.002857733,0.00511345453560352,0.006794529907411651,781,659,597
2326,training,0.002857733,0.015021445229649547,0.006794529907411651,781,659,597
2327,training,0.002857733,0.02224430069327355,0.006794529907411651,781,659,597
2328,training,0.002857733,0.014420704916119576,0.006794529907411651,781,659,597
2329,training,0.002857733,0.02892046794295311,0.006794529907411651,781,659,597
2330,training,0.002857733,0.018199976533651352,0.014126309429457591,781,659,597
2331,training,0.002857733,0.048408735543489456,0.014126309429457591,781,659,597
2332,training,0.002857733,0.0700511895120144,0.014126309429457591,781,659,597
2333,training,0.0025333469,0.041855923831462846,0.014126309429457591,782,660,598
2334,training,0.0025333469,0.03462158888578416,0.014126309429457591,782,660,598
2335,training,0.0025333469,0.014761745929718018,0.014126309429457591,782,660,598
2336,training,0.0025333469,0.06778456270694733,0.026108311649590998,782,660,598
2337,training,0.008689994,0.08860906958580017,0.026108311649590998,783,661,599
2338,training,0.03756689,0.11040766164660454,0.026108311649590998,784,662,600
2339,training,0.0021010004,0.054541036020964384,0.026108311649590998,785,663,601
2340,training,0.029812068,0.0878592599183321,0.026108311649590998,786,664,602
2341,training,0.008472215,0.00299275666475296,0.026108311649590998,787,665,603
2342,training,0.008472215,0.0023088380694389343,0.04280576929859303,787,665,603
2343,training,0.008472215,0.004345208406448364,0.04280576929859303,787,665,603
2344,training,0.008472215,0.02834029123187065,0.04280576929859303,787,665,603
2345,training,0.008472215,0.004996299743652344,0.04280576929859303,787,665,603
2346,training,0.008472215,0.006135232746601105,0.04280576929859303,787,665,603
2347,training,0.008472215,0.024885408580303192,0.04280576929859303,787,665,603
2348,training,0.008472215,0.009079955518245697,0.03564211095401023,787,665,603
2349,training,0.008472215,0.041530657559633255,0.03564211095401023,787,665,603
2350,training,0.008472215,0.02400188148021698,0.03564211095401023,787,665,603
2351,training,0.008472215,0.07351687550544739,0.03564211095401023,787,665,603
2352,training,0.013716914,0.0011672750115394558,0.03564211095401023,788,666,604
2353,training,0.013716914,0.03578787948936224,0.03564211095401023,788,666,604
2354,training,0.013716914,0.008213462308049198,0.03564211095401023,788,666,604
2355,training,0.013716914,0.01758023351430893,0.02466934029309298,788,666,604
2356,training,0.013716914,0.00517419166862965,0.02466934029309298,788,666,604
2357,training,0.013716914,0.0009289924055337871,0.02466934029309298,788,666,604
2358,training,0.013716914,0.026719365268945694,0.02466934029309298,788,666,604
2359,training,0.013716914,0.026719365268945694,0.02466934029309298,788,666,604
2360,training,0.013716914,0.029624041635543108,0.02466934029309298,788,666,604
2361,training,0.013716914,0.026719365268945694,0.02466934029309298,788,666,604
2362,training,0.013716914,0.053009115159511566,0.018075043298531837,788,666,604
2363,training,0.008454862,0.1361900083720684,0.018075043298531837,789,667,605
2364,training,0.0042501725,0.12316939607262611,0.018075043298531837,790,668,606
2365,training,0.005488743,0.16472909972071648,0.018075043298531837,791,669,607
2366,training,0.0025890246,0.1054525375366211,0.018075043298531837,792,670,608
2367,training,0.00936915,0.002141766250133516,0.018075043298531837,793,671,609
2368,training,0.00936915,0.00025841873139143164,0.018075043298531837,793,671,609
2369,training,0.00936915,0.05037091672420503,0.010684655221961522,793,671,609
2370,training,0.026936403,0.057957831770181656,0.010684655221961522,794,672,610
2371,training,0.0065585608,0.10891411826014519,0.010684655221961522,795,673,611
2372,training,0.009913439,0.1427237167954445,0.010684655221961522,796,674,612
2373,training,0.0038348434,0.1892649456858635,0.010684655221961522,797,675,613
2374,training,0.019162446,0.0814826674759388,0.010684655221961522,798,676,614
2375,training,0.0053471164,0.019088853150606155,0.04139351348417267,799,677,615
2376,training,0.0053471164,0.04232128709554672,0.04139351348417267,799,677,615
2377,training,0.0053471164,0.010471578687429428,0.04139351348417267,799,677,615
2378,training,0.0053471164,0.04218864440917969,0.04139351348417267,799,677,615
2379,training,0.0053471164,0.02533382922410965,0.04139351348417267,799,677,615
2380,training,0.0053471164,0.02421393245458603,0.04139351348417267,799,677,615
2381,training,0.0053471164,0.04085484333336353,0.0825401441328268,799,677,615
2382,training,0.0053471164,0.008046235889196396,0.0825401441328268,799,677,615
2383,training,0.0053471164,0.04702617600560188,0.0825401441328268,799,677,615
2384,training,0.0053471164,0.006208118051290512,0.0825401441328268,799,677,615
2385,training,0.0053471164,0.0746575091034174,0.0825401441328268,799,677,615
2386,training,0.006833658,0.07425290253013372,0.0825401441328268,800,678,616
2387,training,0.0030663393,0.12917529419064522,0.0825401441328268,801,679,617
2388,training,0.00407352,0.06369313504546881,0.055446536165728734,802,680,618
2389,training,0.0043064225,0.04592883586883545,0.055446536165728734,803,681,619
2390,training,0.0043064225,0.05704425275325775,0.055446536165728734,803,681,619
2391,training,0.009435855,0.014168921858072281,0.055446536165728734,804,682,620
2392,training,0.009435855,0.050539424642920494,0.055446536165728734,804,682,620
2393,training,0.015968166,0.036228371784090996,0.055446536165728734,805,683,621
2394,training,0.015968166,0.07021711580455303,0.055446536165728734,805,683,621
2395,training,0.012143564,0.04999357461929322,0.004536360526236364,806,684,622
2396,training,0.012143564,0.09272563830018044,0.004536360526236364,806,684,622
2397,training,0.004872736,0.08933879062533379,0.004536360526236364,807,685,623
2398,training,0.0034868577,0.1339595839381218,0.004536360526236364,808,686,624
2399,training,0.0026652336,0.15020759031176567,0.004536360526236364,809,687,625
2400,training,0.007026673,0.08067023754119873,0.004536360526236364,810,688,626
2401,training,0.003450482,0.09466442838311195,0.004536360526236364,811,689,627
2402,training,0.03652658,0.05007043853402138,0.004536360526236364,812,690,628
2403,training,0.0026732553,0.06089632213115692,0.03979846748079875,813,691,629
2404,training,0.008666896,0.11134990490972994,0.03979846748079875,814,692,630
2405,training,0.005365693,0.09313169308006763,0.03979846748079875,815,693,631
2406,training,0.006115117,0.06059931218624114,0.03979846748079875,816,694,632
2407,training,0.0014690264,0.11473437398672104,0.03979846748079875,817,695,633
2408,training,0.0018927436,0.10307802446186544,0.03979846748079875,818,696,634
2409,training,0.0036620784,0.06268647126853466,0.03979846748079875,819,697,635
2410,training,0.00079347973,0.0471618864685297,0.05663473117191884,820,698,636
2411,training,0.00079347973,0.097552839666605,0.05663473117191884,820,698,636
2412,training,0.0048871553,0.08573666960000992,0.05663473117191884,821,699,637
2413,training,0.004164441,0.15825679898262024,0.05663473117191884,822,700,638
2414,training,0.029818168,0.09949105605483055,0.05663473117191884,823,701,639
2415,training,0.0056044473,0.08140912652015687,0.05663473117191884,824,702,640
2416,training,0.00981509,0.03357295878231526,0.05663473117191884,825,703,641
2417,training,0.00981509,0.0046289307065308085,0.06981603102123318,825,703,641
2418,training,0.00981509,0.05595739372074604,0.06981603102123318,825,703,641
2419,training,0.0047173523,0.07831751555204391,0.06981603102123318,826,704,642
2420,training,0.005727656,0.13769254088401794,0.06981603102123318,827,705,643
2421,training,0.0046699215,0.1241975761950016,0.06981603102123318,828,706,644
2422,training,0.0032585317,0.08332088030874729,0.06981603102123318,829,707,645
